x,y,token
54.46256,22.212397,Mephibosheth
-47.309578,6.032357,confinement
2.6387153,-38.092316,angles
3.2655149,-2.0875974,rests
-16.201904,-17.501604,moody
28.542027,33.123184,alms
-5.8512115,-7.4061046,homes
45.915627,11.635674,fasted
30.545889,7.4342623,sendeth
1.7437688,-6.5621505,Grand
-1.5196717,-7.1333942,wakes
-7.9162583,12.392733,malicious
-12.541775,-12.064133,pages
0.15103818,11.780129,meanings
28.726633,-43.072235,Eastern
26.499363,-23.257803,uppermost
-25.027796,-27.916864,sobbing
-21.515049,29.96401,invention
-38.327206,36.969246,device
47.76917,15.376341,Medes
57.28536,8.003986,Rimmon
-56.427357,-25.611364,Knock
25.224567,17.154573,liars
65.31566,24.454168,Eliakim
-9.872308,-16.99818,twist
-5.0643787,-11.872995,contest
-41.330215,9.640885,unwelcome
4.4880576,16.04263,humiliation
-15.093765,7.51781,egg
8.650683,43.5571,damn
57.560276,7.3441978,Ziklag
10.735442,41.324028,Traitors
-42.21219,-5.7397833,respectful
-5.346333,35.697815,restrain
31.454494,-12.444905,Dagon
8.30232,22.744024,Apostle
29.429022,19.671803,uncircumcision
22.92832,17.749092,disobedience
9.064509,-56.18899,hip
13.300351,29.781,Receive
13.840152,46.738636,sayes
3.8360445,15.66251,infidel
33.34341,4.390264,privily
-30.66254,-7.626682,crisis
-49.97559,5.9487743,urgent
28.443226,9.185481,worshippers
-35.54317,-20.037106,Going
12.907052,46.1804,loues
13.175324,-1.4245846,hymns
27.161606,15.953464,followeth
-2.1480525,-11.405615,conflict
3.328651,11.233056,Holding
19.502369,24.46804,godliness
-23.024624,33.1711,protested
3.3110147,-32.4264,representing
39.973465,19.137447,devised
-12.205688,25.250359,fable
33.58984,22.472422,trespassed
67.38826,7.575649,Artaxerxes
-7.4084735,-51.732643,stagger
-58.288708,-28.887465,Malc
22.490286,-11.390186,rotten
-22.082336,37.143177,mama
44.54024,-20.153696,laver
44.600838,-7.963418,consecrated
40.55043,-19.378319,mitre
43.999218,-19.45478,overlay
-12.930922,-43.74592,glaring
-19.714655,-17.215656,printed
-33.674053,29.895683,unwell
-12.41435,30.161629,Exactly
-41.971565,2.5494924,raptures
-37.437897,-30.669199,clapping
12.919673,-27.005083,trail
8.871516,-45.96513,engine
-29.499273,-32.592903,champagne
5.8737493,-48.446293,rocking
-34.191547,-34.713005,Dublin
18.88599,-44.629387,slanting
46.70107,14.316739,Tobiah
27.006714,-27.353987,Africa
1.4931054,-44.087822,headlong
-39.166134,36.30804,persuading
32.963963,3.2186444,scourge
2.8731809,-51.722927,socket
-19.34651,-29.437088,brigand
-18.502548,-51.058517,smashed
-10.511062,17.479042,swearing
17.830198,-28.492352,turbulent
-35.709152,11.947163,connect
4.577995,-27.48659,joining
0.73014194,-18.825506,crawl
29.119635,-40.218155,Lands
26.940367,17.140675,increaseth
17.959717,-40.197083,shady
-44.59613,19.227732,liberality
9.833993,-48.999706,leaden
-31.846685,7.857818,writer
14.011974,-20.515778,masculine
44.957138,-22.559814,loops
42.95629,-8.6444845,offereth
0.06099339,-50.404686,swaying
-35.372276,23.537127,deserving
10.897269,44.961617,helpe
-38.45515,16.42675,consequences
33.437027,15.149817,sojourneth
-57.4751,-21.826237,VI
31.818113,-5.0933967,worms
-31.885513,-22.148087,clerk
45.338013,-10.956725,oversight
-22.626135,-1.6052914,relish
-41.86498,34.54313,anticipated
8.946199,48.970303,Treason
52.491234,17.240135,Jerubbaal
55.281185,21.91096,Ruth
6.4383025,34.882454,Supreme
-17.087702,-40.71107,staircase
9.577846,39.31507,Musicke
-28.33873,11.158833,intending
-8.583879,-18.943525,parcels
-10.397967,-35.47599,struggled
0.41932252,-48.5599,tug
-10.059986,-52.3373,fork
21.12537,18.544455,carnal
53.18551,22.91225,Barak
-38.98737,7.3722887,assigned
3.338026,36.32524,rash
7.0549006,-41.475548,unmistakable
8.915391,-44.339245,crest
-12.30557,28.154776,hereby
-10.062524,-48.054054,ankle
-48.96686,8.500786,successfully
-25.511786,-12.964808,eruption
22.487747,38.22362,wert
-13.409768,-34.61954,brandy
29.74569,-30.105383,stormy
9.358208,-33.44729,abyss
18.322742,-4.45424,revolted
-40.844685,-8.029589,suppressed
-39.536114,14.136339,prejudice
-28.772343,13.351607,ability
-22.76235,-16.30833,Empire
-2.89526,25.399073,Twas
50.746906,1.7090256,overthrew
-21.557167,3.1086514,displayed
-2.8171608,41.892185,interpret
14.148365,-32.32488,cradle
-21.033916,-30.164116,neatly
-16.596247,-45.8805,opponent
59.090027,5.366318,Bethhoron
44.21918,-19.69043,candlesticks
58.250843,6.1283445,Debir
-11.314562,22.096922,chaises
28.107462,30.84411,quicken
11.144509,47.852573,turne
18.049913,-29.347153,pent
20.822205,-22.805704,drawers
-54.75626,-18.16791,THEM
11.330394,42.66154,Doe
-57.9051,-17.56726,ON
-0.9698465,-30.025612,headsman
-38.950485,8.827955,alacrity
-17.014053,-6.8476033,vitality
32.70622,5.153401,oppressor
-58.61645,-28.930212,Kin
44.877487,-19.488451,spoons
-32.328693,-21.6765,Claude
-6.719741,30.49839,Impossible
-23.521065,34.51732,blockhead
17.246214,9.744471,refreshed
3.5469487,-36.071274,sunshine
0.5115288,-27.94542,shifted
3.1882918,-35.487602,heated
13.096853,47.65889,meete
-6.1580195,-45.378956,indolent
26.201351,4.760628,infirmity
1.7557795,-15.602891,pondering
-47.68715,0.79004,Cobb
-37.412018,23.766014,unaffected
-5.7021394,-20.257608,Looking
-19.265945,-18.984428,Otto
-33.326134,-1.991727,advances
-38.354103,-11.35567,salutation
41.9145,-23.144331,sapphire
11.058843,-34.202557,bits
8.056422,-6.665161,tending
53.34199,0.2683418,Hinnom
41.812275,-19.935879,badgers
-44.93607,25.00711,constancy
1.8148283,-23.404915,seals
-0.9265775,38.909264,withhold
3.2976441,-34.460724,fuller
14.321156,-8.531559,launch
-22.777702,-8.348062,recognised
59.5455,15.005006,Heth
59.70337,8.750666,Jebusite
59.75189,8.7616005,Amorite
30.315092,3.3271503,moth
10.93678,-33.51626,poles
32.815586,24.459198,delighteth
58.882893,-6.2079964,psalteries
-10.951254,-38.603775,speechless
-10.706007,-20.563183,stall
22.582367,-33.640343,Cherubim
-13.99126,31.407124,blunt
16.427998,11.778819,adversity
62.41074,24.47626,Iddo
-6.7342515,27.93814,Daisy
-33.673237,16.771437,harmony
-37.290783,-23.197971,"--,"
-0.8874209,-46.251667,tavern
5.5658073,-35.37946,detached
49.312424,22.400845,Sadducees
46.693157,-16.94531,Ophir
-14.791822,-15.4876585,cruise
56.351257,26.248869,Andrew
-54.937412,10.7021055,Suckling
50.039997,7.1847405,Sidon
-41.275215,8.710556,detected
23.369951,23.288916,infirmities
-40.86411,8.173303,ridicule
4.2883897,35.77145,Morning
-10.03413,15.631383,puzzle
-0.11886413,9.9316,crimes
30.007908,24.156776,ruleth
4.9074492,41.68376,twas
0.31542537,-47.271553,smiting
18.685534,-13.453012,darts
-26.932302,2.439789,abandoned
-5.1251473,15.998531,knit
-15.572495,43.621075,humbly
16.922537,16.697325,ceasing
53.95337,23.866795,Hushai
-2.3360589,9.969084,despite
63.473095,18.530706,Gershom
-24.294703,-20.588104,Aloud
-25.741814,-17.165981,Post
-55.670612,-23.50044,SCENE
20.471796,6.842966,sour
-25.94844,-34.464493,yell
-51.890713,-19.404293,Waiter
-51.589684,-17.924013,Ryan
-4.2402835,-51.000843,chauffeur
17.45425,19.800568,temptations
-13.009227,-40.293423,landing
-31.068045,8.734022,requested
31.844929,-16.613832,mule
-44.424118,27.089079,convincing
-27.580458,-29.947834,traitor
64.3457,20.67903,Heber
17.426739,-35.941353,bleak
-23.868437,-0.67160714,maxim
12.295963,39.22108,Thoughts
-29.530342,-10.444976,inhuman
-44.628704,-3.114982,checked
-43.102016,10.244736,implied
22.781054,-12.8202095,troops
32.573696,41.779358,Cry
10.7693815,-3.4747066,absorb
-6.6335006,-27.18606,prints
-14.956221,-55.450897,stockings
41.058357,-11.616258,firstling
-16.465033,8.42519,physician
-18.515623,31.043287,mandarin
-14.402285,18.698309,citizen
49.686268,22.854553,Cornelius
10.974718,-17.282194,Jupiter
35.478752,1.7411247,encamp
14.861436,-11.753942,Aloft
3.786343,37.668884,adore
0.33783546,-45.3808,marched
0.17352484,-31.471796,lighting
40.026268,32.77758,reigneth
-18.593143,-24.74048,incessantly
13.888594,-3.9688084,Singing
-39.9353,-13.901829,upset
54.699013,4.8806005,Chaldees
35.13343,-8.416754,groweth
26.14803,6.458117,testament
-35.574505,37.452236,mindful
30.260733,-7.6808243,locust
-31.795874,24.733162,scrupulous
8.123766,24.945871,Hail
11.905045,-14.612698,legions
-37.067753,-3.4403224,assuming
34.29116,-8.262537,pitcher
-18.024673,29.79847,frighten
11.07021,-12.762923,throng
12.204831,-33.61152,rushes
-31.160042,17.75771,manifested
-0.3373497,-34.21348,ruddy
-40.152267,13.849535,boasted
18.445917,-41.543335,lustrous
7.572781,-29.164658,heath
39.56591,-6.5895066,leavened
47.701725,1.6973368,watchmen
15.516608,-36.343292,ascent
-42.352,0.9408907,fixing
-5.0698133,13.974428,equals
-25.630125,17.737883,honours
24.982471,-36.070713,flowery
-12.253858,-45.24593,clapped
7.2013636,-27.33172,swiftness
13.258233,22.357481,accusation
11.31766,-52.619675,trowsers
-11.867482,-27.268435,alert
-23.20328,-1.8277142,problem
-5.049508,32.147953,Soup
-11.744742,37.619858,signifies
29.241667,17.41713,liar
-46.460045,19.551624,openness
31.052534,-13.379602,sheaves
-15.6952915,-45.48716,clerical
-47.96341,13.155305,enquiries
-25.97711,23.50539,freed
27.685259,-13.644233,weaver
-19.011343,-33.60433,knitting
6.24115,-37.93473,glowed
3.651892,49.130928,Soldiers
6.438163,39.914032,bleed
11.073932,0.12087671,linked
-57.063625,-23.06726,VII
25.010302,5.9576974,rot
-33.276768,27.352802,prejudices
10.648237,44.215717,receiue
-25.782684,-33.187317,shoemaker
-38.357735,8.691995,prompt
-2.5523832,-39.15306,staggering
13.210232,6.7994795,records
11.648768,-46.929295,sunlit
51.07578,0.12783185,reacheth
12.930849,-3.6356587,religions
-10.339781,-17.191195,blinds
37.051483,34.55316,140
-39.716835,8.394424,irritated
4.5005956,23.644686,Ages
-11.767399,6.368322,rubbish
7.953045,50.3476,Cato
2.0051544,10.025996,civilization
-16.595541,-44.016697,weaving
-25.448877,-18.323427,monk
8.915633,-14.169702,framed
-41.925205,-16.335806,Signor
1.8620487,-26.71882,quaint
12.692864,45.893063,Graue
-61.29524,-21.386847,December
-15.497724,-36.49529,seaman
1.3639393,-47.012497,glided
-14.854475,-4.078353,solely
-18.851707,-12.340753,afloat
59.06174,20.367886,Hadad
-9.1235485,-41.02136,Dagda
17.40083,-28.179081,flush
-42.087776,20.884724,estimate
-2.2503006,20.390415,newest
27.830235,2.4197285,creepeth
10.754266,-4.7102666,neighbors
-36.554493,11.144726,denial
13.491551,20.893902,boasting
35.067883,-13.331104,scall
-9.860646,-4.587237,funeral
-18.522125,31.09648,pudding
-17.235292,-47.55102,hurriedly
21.846418,-33.79898,Forthwith
2.6190474,-41.587807,combat
19.936407,12.026657,greedy
30.057472,7.384605,spreadeth
1.4762621,-17.988968,crowding
6.130096,47.42205,Wood
17.21787,9.668827,fainted
4.105773,47.3013,Thought
-25.063148,-34.933765,snail
15.992727,-31.684385,tremulous
-40.05848,-7.4745307,contemptuous
-13.254656,5.909198,messages
-3.3212862,-41.201958,homeward
67.77659,19.724657,Nethaneel
15.069727,-22.239273,tramp
-31.348684,23.328714,adopt
11.656147,46.70394,madnesse
66.16581,22.278643,Pashur
48.40529,-15.748278,mules
39.297363,34.32285,95
-17.872717,1.6481953,mimic
-16.259111,22.894434,Bond
29.60737,5.383885,mightily
65.29108,20.85948,Jeduthun
-37.723953,18.267857,suitable
-3.870659,-47.826767,helmsman
-5.312121,36.83332,conception
7.417431,-38.462784,dimly
-28.43279,-20.197971,B
16.811333,-32.662174,hoofs
-41.358383,-21.35812,colouring
8.962582,50.847527,Lucillius
-11.671302,32.171547,ay
57.759052,6.587291,Mahanaim
41.39124,5.972765,abiding
15.108847,-26.731657,emerge
1.7141771,-33.9901,lifeless
62.82796,10.206648,Gadites
41.18763,-24.314737,span
29.315254,-22.26548,sickle
-36.400272,-33.539406,growled
3.1074543,-47.73751,towing
0.63409835,-20.867584,steer
15.791756,-31.284536,wrapt
-29.087574,-36.64385,biggest
-40.852425,-21.641205,indignantly
-31.644485,-4.020566,apartments
0.5780676,6.350983,robust
-29.830978,-2.1419222,accidental
10.719013,-8.526643,annual
-6.665415,25.469978,Victoria
-28.66534,-8.062086,fanciful
11.672625,-44.464306,crosses
12.4010315,-28.217863,passengers
-18.14961,-10.438613,conducted
41.837982,-22.277666,hem
-33.15994,-25.85429,Atheist_
-47.93683,17.516195,penetration
-31.579117,-39.472034,acorn
17.5247,9.615827,heaviness
-30.277765,18.46955,inasmuch
6.4109845,-26.551159,pirates
-46.816925,19.503275,steadiness
16.762619,-20.582397,Heard
-6.664053,41.43666,govern
10.496689,49.00813,beares
-14.901896,-38.13457,tiller
45.876534,2.2618709,clave
-30.724636,-1.1876585,arising
-31.974527,-29.942362,drawer
-6.244145,-28.923578,fiend
-13.34391,32.24761,Aunt
-57.95947,-21.619764,).--
-17.29311,41.638123,Excuse
-43.292576,23.990297,gratification
-21.090479,34.434578,pleases
23.148317,-36.895233,milky
5.40554,15.178087,Created
-33.38861,-19.69216,Exmoor
-28.487995,-6.2597547,phrases
30.252144,8.787285,riseth
5.750973,11.902873,remorse
9.135374,48.927567,Tongue
37.071484,36.7268,Furthermore
9.5972395,0.5918963,manhood
-46.556324,19.97601,treatment
32.78977,-13.171058,camel
47.390854,17.945744,porter
16.614496,-20.390972,Silent
-26.373722,-41.589878,woke
20.564543,21.681686,zealous
22.63198,0.9795481,spoils
27.244389,30.370932,meditate
-14.433766,31.61386,burglar
-13.603826,-29.990435,clearness
-8.180223,-35.927727,Ludgate
39.716,5.0347824,worshipping
-23.745941,-2.559922,paradox
-11.475219,-23.591824,enraged
24.640993,22.208935,equity
-3.5203972,-16.231667,charmed
58.003933,7.897461,Nebo
14.808012,-36.773003,pond
-43.236713,6.1228523,attempting
5.4811735,45.264103,bin
-33.058792,-18.68179,Dubosc
-0.8018554,-0.011020837,sweetly
-31.889208,-7.710752,varying
31.496693,-41.576073,Southern
0.08711075,-47.0379,hurled
-14.463298,37.456303,aren
-1.3941416,34.961506,touches
11.962533,7.630093,constrained
28.316803,15.9893465,delivereth
13.399827,-24.03487,airy
-17.229382,13.771588,melon
36.738274,34.818703,143
-12.082829,-37.185055,sucked
-2.6453643,-16.709192,welded
-2.385764,-7.8566527,frail
67.02935,24.169264,Kareah
0.36825815,14.642903,Delight
-55.01352,8.03033,Harris
-7.2290983,31.002857,Aha
9.983395,-38.666405,swims
-37.64468,-6.6968403,unmoved
-36.497658,22.560375,compassionate
-11.256605,22.15736,Dunstable
-8.819647,29.596851,shipmate
-3.034859,37.397827,marvel
12.728216,19.949917,boldness
25.247356,-18.959637,sinews
21.997932,18.453224,stedfast
-16.264156,-35.86649,capstan
-11.627333,28.454897,_
-39.885513,12.5946455,plea
5.7273874,-24.79237,mounting
-45.773026,11.546961,interview
27.143724,-10.871043,doves
-27.447546,25.623459,THEN
-16.357899,31.511269,Wait
-48.130733,18.677473,obligation
39.779137,33.67403,98
-6.2709007,31.460157,Avast
3.7963207,-46.257484,outs
4.1206064,-46.31952,manned
-16.358866,-32.55064,raspberry
-29.370846,23.63028,distressing
-50.128746,-22.394733,Saracen
38.386524,33.14686,112
8.239448,-7.7022195,organs
-8.236637,-33.64321,boot
-14.090768,-9.17881,meets
8.372966,-27.274975,leagues
7.3836637,-4.457329,extinct
0.501626,-15.781673,tomb
-38.468178,12.425492,wretchedness
11.609229,-18.173607,descends
-28.15569,12.633063,refrained
-33.99894,-29.030382,clam
1.0968068,-33.115837,outrageous
-22.78491,-38.90796,embraced
-0.8230934,21.85467,oftentimes
-19.70181,20.16058,humor
6.3312902,-24.555723,fishers
-6.4591126,30.434935,huzza
7.6222863,29.359093,distracted
23.314081,-37.499577,spires
-32.376198,-1.907437,carelessness
12.286329,-11.17305,August
-1.2001206,-2.017257,wag
7.8975344,31.371603,impious
-36.609272,8.097403,heightened
-33.75697,9.03656,maternal
-23.235088,-38.393547,scotcher
-6.2078347,13.771334,doomed
-48.84519,-2.605292,nephews
-26.226505,8.1533575,reckoning
-56.868454,-18.928276,BEAR
-29.06822,-21.588497,Black
-12.133508,11.2668295,jokes
-35.51334,-3.5731423,decisive
-0.7789521,-40.798626,brace
-33.98642,1.3508279,nursing
-14.66872,-34.308365,restaurant
-9.531897,-37.918514,wavering
-8.2554245,-43.36422,shakes
25.417286,29.591352,harden
-17.961308,-7.7989006,structure
-56.813934,-18.93082,BUSTER
-4.7850037,-44.58679,rabbit
-2.9797556,-10.199801,diffused
-24.405043,19.626556,genteel
7.3929806,46.784897,Table
5.088524,-46.8749,spades
14.787874,-50.20614,curly
2.1067622,-31.474346,Tower
-36.43369,28.945162,_him_
-2.7652,-33.571735,reckless
-23.029718,32.977837,persisted
19.288721,10.144585,incurable
-16.139498,11.880069,conquest
12.513918,23.622225,oaths
10.199857,34.457138,extend
1.8365812,38.406673,abuse
6.7890444,-45.650627,ploughed
14.420284,-26.345623,ploughing
9.346696,44.291737,hoe
-2.0482383,-24.13481,cuts
15.947698,-16.73013,shines
15.8041935,-46.66351,bronze
1.8416468,-40.606243,benches
30.580921,-38.79675,mechanics
-6.7486753,-27.44524,wears
15.611018,25.102295,diligence
-17.407434,-19.177404,Everyone
29.798178,-41.427536,Texas
-7.4401026,-48.779865,stride
29.70049,-41.180996,Missouri
18.812342,-30.097185,processions
-27.681961,-30.957472,clown
-32.1052,7.714141,eloquent
-58.42901,-18.71394,/
-29.634739,28.344254,derive
5.92815,-19.686024,dawning
9.071117,-6.0812354,orderly
-39.620937,-23.524092,Pigeon
-46.43828,12.240415,awkwardness
9.915451,-3.2317681,unborn
7.7893357,-25.404251,commerce
-12.917101,21.665327,criminals
-46.526783,18.22853,principally
2.728298,-24.020618,seaweed
4.357427,-42.787018,plane
40.4171,-7.519165,bake
-25.136736,40.083298,Larkins
-25.431082,2.250216,firmness
11.311558,-51.121613,tilted
-52.573997,2.2919128,Plymouth
6.512181,47.007156,Nights
9.707486,-40.414413,continuous
22.989649,-38.78961,bathed
2.1266875,-34.67987,grotesque
-21.658806,-25.73985,monotonous
-14.799143,-40.84597,closet
-27.197327,24.117107,unkind
-3.0195878,-22.528427,thundering
-22.29514,-17.916525,toy
-33.928818,20.646196,blunder
-14.210892,-28.10947,profile
5.270952,-2.2477806,arrogant
-19.87289,30.772781,eats
-2.3546383,20.366589,heading
-14.013551,-30.433878,colourless
5.4996886,1.8676856,slumbering
-21.829697,0.2207633,practically
-6.6090264,-47.824425,twisting
-0.63096976,-32.17412,shifting
10.489579,13.980594,labourers
-1.7037169,40.58241,impart
-25.54057,-23.495098,professor
19.386028,-43.81421,haze
5.315936,8.03823,planet
5.130961,-6.196131,knights
18.481867,-29.931355,issuing
-17.773876,-32.850323,dazed
4.4010053,47.754147,Army
8.703157,-38.278477,lone
-31.756998,-22.420858,shopkeeper
2.9131277,-45.550385,boxes
-22.337824,1.7984694,conceivable
-35.018314,-19.243015,"""."
16.224174,-30.052006,bubble
-22.932512,5.7357287,plight
-2.082148,-37.39679,wrecked
1.4945697,-36.30913,massive
-24.122347,-16.157072,Isle
-34.01981,29.929758,Nash
-34.941055,22.210314,tenants
-22.163546,-21.40029,incomprehensible
-39.486885,8.906905,overpowered
7.6393557,6.8247485,dissolved
-13.626557,-24.065334,sighted
5.3032207,6.2971015,seeks
-23.277367,5.0654697,involve
39.683548,31.706524,lawyers
-36.217182,6.3450975,reproaches
-37.922817,-24.872408,Ducroix
-28.307468,5.1096454,penetrate
-57.146046,-18.134483,TWO
-8.62018,-41.506172,forcing
-7.1036973,9.957527,speculations
-20.123978,-2.7400095,vocation
48.237083,10.57386,Silas
-14.549132,-19.200377,greeted
-53.58979,5.043212,invitations
50.017334,22.489094,Festus
-19.122051,-3.6224086,cheers
10.2953825,46.58552,Publius
-22.692379,17.840065,prose
31.083124,38.162327,Read
-19.306461,24.911139,experiment
-0.8188393,-21.835918,dresses
-15.199524,15.925126,argued
10.134699,29.785328,Sleep
50.930893,21.216484,Pharisee
24.84403,19.043215,damnation
-4.125576,25.838655,Enough
-31.66423,26.829473,contentment
-35.414715,20.187801,resources
34.931866,-21.930948,crowns
-41.5487,-0.2688248,dismissed
-42.146053,-4.8161244,silenced
-21.279964,4.9502234,fairer
48.653084,21.795883,Belshazzar
-25.407635,6.3232155,beauties
-10.407594,-33.56941,paces
-30.393116,-0.75020605,extensive
-10.411963,-28.392403,enchanted
20.999092,5.6736474,strangled
53.39609,2.6157258,Olives
-36.15804,10.113743,comprehended
0.2261863,-36.182613,tubs
-7.801298,12.235305,credulous
-19.536009,13.862217,adding
-12.345397,-50.070755,snatching
-14.560156,-17.069038,mats
-14.889761,21.077072,Bad
9.73575,-12.4875345,Soft
4.376848,15.386367,vouchsafed
9.4775305,-22.404942,vegetables
4.351122,-8.990785,breaks
-8.678629,-34.58435,screen
-22.452948,-18.818068,Collection
1.9146934,-37.21174,brisk
43.545593,22.16708,proverbs
9.096754,32.296074,Songs
-35.196613,-34.931892,Wind
-32.52413,-19.013716,Falconroy
-5.667589,-42.281914,puff
19.870699,-26.174282,fragrant
-10.526574,-48.75018,apron
-45.687687,11.442164,Martins
6.035613,-3.5177805,lawless
-29.775436,-19.481949,Nelson
-32.466187,-22.317522,Wilson
-10.722354,-19.849798,cows
-2.0085611,-24.136414,eel
16.809738,20.940338,selves
1.0116583,33.133102,Women
23.011658,-30.517233,eve
-1.0904933,-3.48503,trod
-16.959372,-16.838083,Frenchman
2.6578996,-21.139872,dug
-36.596325,-35.86995,Rollaround
-41.741943,11.135304,refusal
-36.671906,4.4119554,baronet
-20.444143,12.966767,serving
-28.697138,-3.5065212,monomaniac
-12.576582,-28.196945,luxury
-2.9682214,36.610382,ensue
-31.283775,0.4359431,impressed
9.454548,-24.246992,rural
20.767048,-27.268694,vales
-5.234634,6.035383,serves
-17.066078,21.726212,WOULD
-8.303748,-30.424726,disordered
21.165728,-28.432087,Beneath
-31.55872,0.4183263,attracted
-45.904713,2.7145283,collecting
6.14684,-29.542847,Japanese
-36.377426,-27.50313,frowning
-23.112524,14.253304,exclaim
-43.5241,18.130108,improving
-32.553757,31.726004,grieve
8.473965,1.2987255,hapless
12.693193,-19.551151,bearer
17.335014,-23.566603,ghosts
15.5767765,-32.24638,threads
5.233453,-29.93579,spouting
-39.942383,-25.373585,sergeant
-24.496504,29.277632,badly
31.538828,-16.627014,quiver
-6.9657946,-5.1858506,April
-0.8402046,29.772541,Supper
9.742498,48.77683,liues
-9.854593,-3.3733835,partners
11.202636,43.23613,comming
-15.624554,-4.213565,career
28.528933,-19.601776,dishes
22.354475,-5.597827,searching
-2.8830001,-19.271584,upside
7.588541,50.909687,Royall
12.467205,47.036694,gaue
34.34816,-5.5985937,savoury
-29.369444,-19.832977,Dinner
-30.686068,24.907873,handsomely
16.46194,7.855007,discouraged
61.11755,25.467564,Amoz
49.73337,7.9337454,Sennacherib
10.643882,43.418804,thanke
18.175632,-8.235025,Twenty
68.12534,9.831818,Remaliah
13.776703,47.019268,knowes
-40.73429,-2.126449,gipsies
9.537223,49.155235,murther
-27.053354,8.82523,booty
12.397958,48.518726,Caius
11.291165,45.579224,breake
3.905894,-26.93037,glances
-15.143723,-8.451768,luxurious
9.770819,46.590416,eares
33.66245,-7.115176,drought
10.248575,-35.33042,currents
-48.264698,1.9475656,Richmond
24.988346,37.243774,broughtest
-20.240839,-15.023502,medical
44.915573,-16.704418,hewed
28.395071,-9.61078,balm
3.666693,7.6953974,essence
14.6841,15.9001875,Them
40.170406,-22.457396,flanks
55.16602,4.402071,Edomites
40.138634,2.9005163,purified
11.096641,46.472095,Gertrude
43.124973,-17.16971,censer
4.372464,48.55355,Fortinbras
41.189297,-17.677132,whereupon
58.5857,16.067581,Uriel
57.70997,21.956223,Hamor
36.473927,5.933681,glean
-10.057809,10.080231,transported
-30.182545,13.742881,mischievous
66.71044,18.853008,Jedaiah
22.05468,10.529208,superfluous
8.380147,-22.519184,players
4.8892083,43.68191,Villaine
-3.229302,5.918821,vigour
25.551558,27.405344,repay
32.32739,-8.579804,overflow
-7.3274283,33.069458,deer
30.495857,1.7197027,buckler
20.36153,20.848745,quietness
-15.782889,41.381527,Bunger
4.36395,44.66691,Portia
23.486824,-39.938698,ebb
-49.374557,2.4832437,tete
11.670856,34.834705,Muse
42.951096,4.957781,fetters
8.727285,-0.051587228,absorbing
32.14542,-15.885035,sling
39.17986,-17.403301,pearls
35.39984,-2.162144,reapers
20.766346,-35.205727,dale
-24.51311,33.660767,pitiful
-26.580023,-7.794268,characteristic
67.655396,18.802795,Bela
60.359116,18.208868,Abinadab
-35.38759,1.153222,coolness
19.859146,-16.580013,psaltery
53.910656,20.276255,Rechab
69.34818,15.692894,Eber
8.009657,-21.068096,bleating
-10.813811,-15.162591,disorder
36.489918,31.190466,greet
14.077951,32.8948,sovran
12.985027,-6.0183935,Toward
0.24399348,-39.64898,gardeners
15.755189,17.625824,obeying
30.79946,37.7676,Drink
36.327118,37.33619,Command
32.57393,-4.630405,cleaveth
26.522089,12.024232,controversy
-8.727643,34.7449,Fight
1.9040958,-36.08042,partially
59.481083,14.968772,Ephron
-1.0330225,-48.367176,clung
2.9991226,-35.24493,dubious
8.970024,51.022972,Metellus
-17.554056,19.60225,development
12.846589,-17.256739,impalpable
23.668137,38.985664,lovest
21.154493,-2.7254586,Rock
-8.024675,1.1444111,yarn
11.22224,44.92808,Neuer
26.279985,-36.652214,snows
14.8405905,-46.9071,wedge
56.041058,5.8346066,Eglon
59.013462,5.3082833,Gezer
12.448196,31.677603,pleas
53.894707,4.2873755,Rabbah
23.651415,0.29369077,pertaining
44.813107,-22.451855,chapiter
11.162701,15.068012,distributed
-34.137936,22.966703,constitution
-11.3961315,-7.425306,attacked
-59.168705,-29.101967,Reynol
27.59637,13.466137,answereth
-28.42694,32.219788,impose
-33.62753,20.654408,unlucky
-6.692466,13.794172,wilful
36.384182,36.571674,Write
28.71168,8.237797,commandeth
4.313178,50.161186,Malcolme
-31.88428,30.583178,unfeeling
-57.865955,-28.759926,Gent
67.59609,19.371433,Amminadab
2.6970892,2.5949183,Often
48.137108,19.119047,interpreted
43.581543,-23.482933,network
23.257137,37.493042,madest
40.870407,17.818699,wist
-21.773369,-0.7434197,appropriate
-36.16443,7.014847,insolence
16.899792,30.938564,Glory
29.946579,-19.379938,toe
42.998787,-7.915046,consecrate
31.103086,38.392067,Pardon
-27.276123,29.317226,damage
29.791765,13.899559,smiteth
52.093483,7.1423097,Ethiopians
-37.706333,-12.982143,interposed
31.306417,-25.933756,eagles
35.515587,14.075992,manservant
-19.871082,-20.917383,unconsciously
-10.287526,37.65638,WHAT
-27.55306,12.886081,weaker
-8.110913,-25.74922,echoed
31.460596,-26.182562,myrtle
-8.593504,21.580639,medicine
-40.433113,11.014485,avoiding
39.05743,-18.86079,arrayed
54.69742,4.2069817,drave
4.3204455,-1.4567084,decay
-36.61818,0.70323086,forbade
11.746274,-35.533237,chimneys
7.9346585,-0.9974706,adoration
-8.532025,28.160711,sweepers
51.68905,2.1966715,sojourned
-15.194227,-41.323177,shutters
-24.176207,-29.426014,stark
-33.20011,14.448181,graces
12.24068,48.565704,vnto
-12.803838,1.8907425,conquer
6.084602,-6.4066,conquering
-28.172527,-13.101921,Clifton
-10.754185,-47.227768,biting
-20.477493,2.2246459,succession
-20.003529,-4.4911604,authorities
