x,y,token
-38.982273,42.966755,jay
47.32046,-6.636959,ethiopia
56.11122,-4.2349777,euphrates
-40.48789,31.8562,solemnly
-38.51385,31.48964,don
-42.82385,-21.978134,alteration
-23.666971,-31.712152,dreadfully
-19.079063,25.162369,plum
6.81751,22.268631,shrill
-24.791342,7.1043167,member
-23.878403,18.132956,brains
-25.865082,-11.033972,operation
22.275667,32.256382,blasted
-16.545507,-15.084633,offices
10.223342,48.502262,plank
-13.017019,-27.650846,desiring
9.737714,-1.9749857,embrace
14.8919935,31.873566,guns
-43.271534,19.225292,newington
-12.816067,-10.781553,permanent
49.39615,26.092941,measuring
-8.72953,-54.48405,damn
2.2666163,47.440685,tumbled
27.034285,29.758434,showers
43.66495,-9.53953,divisions
-0.6429319,41.936344,jar
8.26841,15.753696,triumphant
-13.200905,-6.339712,theory
55.395824,-13.178262,benhadad
6.1673913,1.7371955,democracy
59.44378,-16.617916,nebat
-41.682503,32.953964,angrily
-14.141419,41.133553,settling
43.912476,26.718855,dove
37.52104,25.363005,knives
-14.541262,29.327023,chanced
4.623872,44.6355,ceiling
-53.152718,-5.361624,dined
18.411253,-20.586266,overthrow
-42.435043,11.949677,afore
2.3697646,-61.52919,thane
63.082676,-28.100437,maaseiah
3.8025432,47.501526,slid
-26.328197,-9.753112,reminded
17.97641,-42.45004,falsely
1.5843639,-5.8616724,mightier
24.147482,37.0378,starry
-35.360096,-31.135523,judgement
66.05688,-13.877897,darius
-42.394547,4.0697083,hesitated
-45.42569,35.28367,sweeper
-18.822529,-6.386346,included
43.919228,-20.181532,nineveh
-35.915173,-22.658958,peculiarly
-38.162933,31.967186,ratcliffe
-7.192171,12.328019,plays
-28.814415,-17.699524,amount
5.305528,0.5745478,arts
-32.13243,32.033504,magistrate
14.251998,-41.763126,hereby
-21.096872,-22.009052,debt
23.183722,-25.152658,treacherously
-38.609734,-3.2775645,roused
31.865377,30.24251,myriads
16.103796,40.199337,blaze
-29.492388,35.207546,letting
3.4148276,58.92245,nail
27.294233,-5.48013,sceptre
-17.41795,44.16196,madeleine
-2.2293208,-12.770547,tradition
-11.583547,-16.524275,mix
-32.323467,-28.980057,unfortunately
17.668873,12.320261,tumult
21.35713,-2.4020982,lack
39.930744,-20.47871,mocked
-32.241196,26.478943,portrait
-34.99831,32.64968,kidd
-25.61281,-24.909548,affect
-47.10689,23.544434,cox
-3.1006804,29.096643,intense
-46.341896,-20.688074,communicated
-3.386844,48.626404,sticking
54.923347,-26.552673,abishai
-40.42247,40.515408,frog
-42.39341,37.064613,mammy
-40.424847,-31.167185,hazard
-40.765545,-2.0570004,announced
60.357952,-6.237079,jebusites
-32.529716,-6.241338,resolute
0.58935875,51.33047,scuttle
-9.17804,-1.6507597,scale
-7.12567,-13.950774,dreaded
12.833703,-14.785967,longing
19.810751,36.86931,dusk
13.559869,-29.335186,filthy
-10.775679,-43.81959,detain
-36.392418,-12.614512,temporary
18.402012,9.242283,earthquake
-24.169548,-38.631977,succeed
-11.02147,-9.063122,virtues
54.96639,-12.157041,lachish
28.112528,-35.71973,fortress
-3.9293435,51.99952,leather
11.000421,28.633223,pursuers
-12.566341,-40.16081,disturb
1.2690074,-30.41998,warned
0.76189953,4.4168286,antique
35.014473,-26.43921,proclaimed
-30.293951,-19.609613,excellence
9.649199,-33.153877,tribulation
14.540764,-38.65768,abhor
-42.478428,11.469907,monday
-1.0528921,-35.734035,counsels
-7.9094057,19.384678,withdrawn
-3.5016038,20.658733,limb
-9.968794,-27.088873,provoking
-37.250317,-18.158998,occupation
-19.835354,-29.100727,forgetting
-38.786808,55.769768,banq
-21.707088,-11.203141,presumed
-6.287464,0.83792335,vice
1.2142422,18.669857,pulpit
-36.10582,32.38921,cray
20.213522,-15.474817,fasting
40.884335,17.82267,wool
12.923708,-29.420527,devise
-4.9833713,-25.570747,fearing
52.148064,-28.453407,boaz
63.120163,-16.44841,jotham
-45.64315,-26.5027,softened
-34.63058,16.030245,keeps
-4.4764857,13.621231,dismay
-42.29114,-23.556002,dependence
-1.8465711,37.66107,commander
-22.801344,-20.294754,expose
-54.407326,-6.888512,crofts
-1.497196,-1.8576952,sire
-9.649227,37.384823,whistle
-18.933308,30.836754,cheese
-25.838558,-38.195095,behave
30.81731,33.234188,mississippi
-12.795222,29.23353,harder
-18.487581,23.702612,mat
10.039226,11.003204,vital
-8.5398,50.387577,snapped
-14.0269785,25.723543,pond
53.411068,-9.269638,amalekites
39.51552,4.633891,carcases
-27.353247,-19.570883,enjoying
-18.98674,31.001091,shell
25.700998,-27.256124,wickedly
20.103737,41.365612,overhead
33.062454,3.0669706,suck
67.21844,1.7415603,seventeen
47.873173,-26.648058,watchman
-23.80794,38.49073,newspaper
19.238646,41.859573,spray
0.77113974,48.054314,brows
-38.02301,-26.777056,fancying
-21.829752,48.251205,lakeman
53.382095,-10.163389,amalek
-10.025932,4.712331,motions
53.182228,-10.196381,midianites
-27.19682,-23.741343,policy
-4.1948996,-41.379654,withstand
0.3761277,-4.117074,kisses
11.922809,37.021893,choked
-22.77322,7.211081,villa
-38.933178,-1.4907788,concluding
-11.319705,41.45919,eyebrows
-42.1059,31.685736,politely
25.585546,32.639404,pines
-43.247013,18.993988,finsbury
-45.616257,-22.831285,submitted
-54.508404,-19.496763,charlotte
-1.6588782,-60.268295,dye
7.5268245,9.488263,dividing
-20.631983,17.507156,british
-3.059695,50.066654,cigar
12.9089155,29.342636,clearing
-42.343853,-13.771753,readiness
-42.15148,25.485434,atheist
7.966922,46.04171,picking
4.9860835,-30.626398,immortality
-33.328777,-1.2565932,producing
7.546351,-6.974493,victorious
-29.260328,-22.159752,valued
31.949352,29.039862,suns
-12.972444,-1.7198724,magnitude
-17.259653,22.578672,tools
-42.186844,-26.31765,injury
-18.722446,10.533023,porpoise
8.313548,-32.05456,maintain
-32.59728,-35.07972,_she_
0.14436932,8.026336,baffled
-1.3545694,42.335262,entangled
-43.296467,14.888732,scrape
52.55139,-25.84872,tamar
-21.990114,-28.533237,insult
-15.754966,-11.828876,christians
45.49352,-5.8188224,camps
12.179914,40.45629,bark
5.9547367,17.115088,fluid
13.543896,54.21839,waved
-6.628926,-49.39253,dies
-27.486065,-13.005633,visiting
-1.7920456,-59.85202,drinke
-21.77353,-47.305515,sincerely
-3.7385955,-58.93093,vnder
-22.181303,18.349957,capital
18.30729,-34.622593,killeth
-36.94309,-34.46023,procure
28.09213,12.794907,crushed
31.4428,-27.041069,ministry
50.59302,20.31353,hooks
-19.948938,30.06612,vinegar
36.735806,-34.95954,80
29.076221,-32.056023,103
33.02412,-15.727,assemble
5.7293143,-4.999734,defiance
8.848057,-36.516846,rewarded
-28.38357,-23.287622,reputation
-40.95054,-4.0155807,travelling
-3.4761326,-56.243534,farre
45.365425,-7.917268,synagogues
-2.2835944,25.593548,graceful
-27.642056,-20.252815,comforts
6.0990634,-5.704389,fearless
4.355549,4.915552,religious
-39.606308,-31.487284,check
-31.83758,-19.255962,equality
18.510893,-0.17430012,serpents
42.652172,-27.925554,baptism
17.700844,-37.274406,ransom
19.741869,26.848915,numberless
20.3441,-39.16315,usury
25.08715,12.839176,wolf
-15.899126,-26.47485,leads
24.938065,-29.911886,alway
-38.01574,12.620743,oxford
-27.38025,-26.367664,contented
25.584774,36.485252,gorgeous
-5.1183543,-9.320792,furnish
0.5765229,21.566986,strikes
-7.089214,-24.039139,confessed
-32.304447,-38.988686,injured
-40.96843,-21.46629,motives
5.17836,0.10016032,results
-41.24231,1.2056838,pressing
-12.344895,5.0752,retained
-30.243217,0.37180075,commanding
-14.5202875,-4.5411134,indispensable
32.096863,28.473927,range
-2.6509974,-10.194877,delights
-16.703808,-22.553785,exception
-40.538395,-28.142046,attraction
-28.71309,-17.761873,exchange
6.27715,-4.3577566,defeat
-21.838398,32.84324,shabby
-40.87532,-33.221996,resolve
-4.6232886,12.331625,mute
-33.858795,-6.777499,examination
-1.8817844,34.309036,random
46.228374,-25.234055,counsellor
-42.881756,-36.47804,scruple
-47.876194,-22.811012,expressing
-3.1198416,26.00628,glowing
-20.53883,8.088606,000
-15.245219,-38.576916,entreat
4.4309483,-25.879871,esteemed
-23.814594,-43.922104,decline
-49.866394,-3.1757152,arriving
-38.003796,-8.855667,declaration
-4.16898,-4.113166,unfolded
-47.375874,-24.228434,uneasiness
-26.05419,-34.48124,trifle
-39.620274,-13.648256,disturbed
-54.181488,-18.884941,uneasy
2.2118285,2.2778943,grandeur
-7.1015105,28.094957,tones
-37.66449,13.236882,ford
-42.73918,-0.13138159,recollecting
-37.405643,-16.660082,pretence
-31.26907,17.272251,begging
14.642358,-35.844997,reproof
-2.8046424,-50.32917,desires
10.922008,13.404181,sphere
22.855618,22.205679,darker
-36.437675,-7.8856583,reflections
-8.79395,-25.36484,endured
-35.75476,-21.793497,security
13.237213,-13.614659,pangs
5.7184615,34.224937,rib
50.987743,-24.917198,jezebel
-3.0686526,38.77442,emptied
49.409897,-17.657019,mourned
10.787936,51.18771,trailing
9.861026,41.223907,crawling
56.91365,-12.008294,mizpah
13.851822,47.425938,wrinkled
16.755346,48.928818,hairy
2.2569797,48.21742,peering
43.91478,16.385101,weighed
43.50103,-0.019407764,dungeon
-29.575037,14.431275,fisherman
-2.6092205,-7.343292,breed
53.624367,-12.220861,conspired
1.7921981,52.132153,gunwale
20.303232,46.55654,barbaric
22.298744,40.775276,ridge
4.4384356,-38.027893,befall
-49.29692,-28.71894,gentleness
-26.742485,36.37264,crab
-42.753212,-0.6122147,perceiving
50.184776,22.126547,pomegranates
13.489816,40.903946,pouring
-10.97142,13.853388,deserted
31.185633,-27.100342,redemption
29.432634,-26.078753,scriptures
25.289154,-29.383404,partakers
-14.62334,-35.42735,lordship
-2.241804,-59.248688,backe
-0.49233142,-59.822376,titinius
37.546345,-26.073393,spies
48.14626,-14.702466,stoned
4.4287205,19.688086,bower
-20.33363,-37.476585,_you_
20.769632,26.27117,majestic
20.777788,32.335842,flags
-2.247732,45.78539,stooped
-3.742861,-56.16231,worke
50.443813,-29.924038,thomas
-33.646366,-4.08463,impulse
-35.6191,34.72518,highlander
-16.123127,-23.578964,test
-33.924995,31.165411,courier
-35.88103,-16.175596,impressions
42.47802,13.864265,merchandise
9.074315,54.21334,lances
16.635689,-30.899176,sinner
3.9554422,-32.306816,dearly
-25.821852,20.073267,);
-19.04501,49.270176,hailed
24.84545,-23.206673,laboured
-7.238237,8.927872,resume
-30.69925,13.148899,swore
-44.871414,15.75033,goose
-10.562516,35.65337,screamed
1.2375125,-3.4959373,childhood
33.050785,-16.087587,publish
-46.866558,25.879255,harper
37.360085,11.776938,wells
-26.426779,13.077665,meditation
-12.660791,-4.5880775,ultimate
-45.72287,18.084133,chap
-34.129627,32.627655,banker
-17.19233,1.446992,costume
-6.3706684,-1.6455812,anarchy
16.39901,16.618124,abyss
31.160444,39.244442,orange
24.15317,-7.2832413,bruised
-7.235117,45.447773,kicked
1.4634311,42.42885,sullen
-9.103546,45.67423,realized
4.7078853,-9.835862,potent
7.086319,-1.3569554,latent
5.9408402,52.941772,windward
9.1591215,9.525157,adorned
30.667637,31.549177,teeming
-5.079496,-5.168552,tame
9.626849,50.223557,block
-4.0498295,46.206413,blades
-41.256786,-39.422787,denying
32.26593,-21.8637,belial
29.941801,-31.125072,135
-36.141926,-29.32358,losing
-24.538197,-13.341461,appearances
53.17046,-9.744476,ammonites
23.997879,43.796204,color
54.644512,-7.4457855,mizpeh
32.378845,-32.229637,greet
-36.76884,-0.515697,rival
-4.2457037,-55.762726,businesse
47.282852,10.43421,calves
-15.026017,35.821396,brutal
26.100836,-25.045673,purposed
-38.362164,-25.848024,improve
23.307236,38.965527,crystal
7.2092705,34.174168,strings
-49.685402,-8.434155,quitting
25.306372,-10.052997,realm
-5.7888427,45.090485,paw
-1.7207654,29.613768,threatening
37.715954,24.005817,cups
12.549618,20.383549,howling
-0.27012122,-60.23867,octauius
41.304516,-18.809687,chamberlain
27.277365,-25.282558,instructed
48.5421,-19.868208,hiram
62.769833,-16.567575,jehoahaz
64.84895,-13.8166485,cyrus
31.441284,4.195529,purge
62.371975,-16.733007,jehoram
-6.658229,42.187004,ragged
11.613308,34.312077,pipes
31.648987,-31.3317,hypocrites
55.418194,-12.976151,hazael
-34.694374,-15.147171,irresistible
30.960506,11.503693,thirsty
48.130684,-11.407626,governors
56.54861,-16.657408,forces
11.134351,40.466236,hangs
-19.596928,-18.465744,criminal
-18.608753,-23.8314,rules
-41.831,25.954891,"..."""
35.560528,-24.66698,published
-28.982141,-36.82324,unreasonable
2.0077326,-10.703719,revolt
-24.811502,32.130127,motor
50.447803,3.6928082,threshold
-15.787015,-32.65622,deserves
-21.35416,-30.072289,propose
-39.578445,22.317041,p
48.528194,-11.94856,counsellors
-47.025394,32.394302,upstairs
8.675465,4.771413,awhile
-4.6873107,33.858414,stump
-31.107801,-5.8496637,considerably
-36.807133,31.295244,wilkinson
14.490731,21.838398,canal
-53.948868,-9.439518,eltons
-28.350792,-18.723385,hospitality
-9.903663,-29.077826,entreated
-2.5374436,6.4050045,ending
-10.60033,-8.245689,average
34.80147,2.0788448,boil
5.287184,-3.5131977,pious
-25.661886,22.2584,verses
3.289574,7.995755,venerable
-8.402863,3.7887757,contact
-40.322887,-30.033604,excite
-19.265738,-35.299778,warrant
-26.674896,19.323523,club
-1.9568322,-7.0268497,naught
16.493479,37.42978,bridge
14.285478,43.109467,dripping
-1.6033843,47.807278,driver
1.8063594,41.287754,issued
-7.370124,54.23075,strode
-37.82562,22.993214,surgeon
39.620304,-24.83844,naboth
-12.014886,-9.419268,industry
-18.36088,36.040012,spinning
9.364556,33.68867,barrels
-38.174995,17.516195,halfpenny
-45.435806,-25.105274,resentment
18.301414,-13.403344,reins
-32.562782,23.382338,todd
-32.68625,-13.772193,invariably
-40.893368,-24.199575,apprehension
26.097403,-38.71156,faithfulness
-3.3137884,-48.80065,weigh
-39.18338,-2.166932,perplexity
-7.5247917,4.6589937,proceeding
10.153099,14.669697,element
-35.099777,30.173216,bullet
22.03292,-34.731678,whomsoever
51.47765,-23.72057,nabal
27.278114,-22.170849,teachers
60.13181,-28.679497,zerubbabel
2.2890317,-53.558556,bleeding
-10.570597,32.083553,ringing
35.8593,7.1009674,kindle
-33.372723,-33.23251,_her_
-18.352356,44.52433,intently
26.892557,27.226837,cluster
-38.0801,-6.220395,assisted
28.375332,-27.130733,murmur
35.595978,14.079838,yielding
19.603687,-35.859913,sinneth
-21.340939,-17.124609,distinguish
37.27641,5.0333753,frogs
51.682526,-14.678418,fetched
9.920271,29.935648,strain
27.28874,-32.141953,145
12.754535,-37.362988,fellowship
-26.0657,25.107983,doctors
48.70546,15.781672,liver
30.746277,-18.698503,insomuch
-38.883564,1.2503926,rapidity
1.749357,-22.366842,provision
-6.824285,14.236838,passes
31.11401,-32.97147,90
37.462418,-3.1867337,thereto
2.2713208,-51.844982,traitors
53.75716,-1.99247,nether
15.964561,21.885563,slaves
-23.402006,-10.985321,chances
21.347738,43.45237,dome
-24.224302,-20.36605,determine
-30.155373,1.9599558,process
-0.9663451,12.487313,lighter
39.61429,10.401819,swine
35.570656,16.860153,scales
-50.68898,-5.5405583,lodgings
32.679375,24.761082,weave
-1.0707093,-31.736217,imputed
-40.02992,-16.050148,residence
54.858154,-9.42678,tyrus
67.381065,-13.779092,eleventh
-29.382381,-47.526398,wiser
23.843153,2.4409637,bite
30.00202,-1.5380198,setteth
-9.578008,15.846882,newly
-20.977179,8.452559,august
60.730373,-7.6496058,og
35.998085,-9.407937,jubile
7.3915186,-40.43519,suffice
15.004346,1.3747829,diverse
-41.76071,-19.669481,gallantry
-20.759703,4.716605,vicinity
-34.727768,23.660824,tortoise
27.119165,45.533825,owl
12.587002,44.250504,forge
4.0524654,47.455128,whirling
6.263966,-1.881006,en
-15.045607,43.492645,fiercely
-42.610104,4.364782,stopt
55.32685,-8.187923,ekron
25.481411,36.65182,dazzling
-23.610836,-19.81785,recall
53.48897,-25.215742,concubine
12.293918,-0.4942756,vanish
-28.66427,33.65112,grin
60.397923,-6.3378787,hittites
-25.063562,-9.468743,mansion
18.778172,24.944458,straits
33.45301,19.546535,vale
-6.5679774,48.84632,carpet
49.479324,-5.1265616,gomorrah
-25.140617,33.95471,sleepy
-17.020712,-44.601864,apply
11.906875,-42.400684,transgress
26.085554,-21.02267,corrupted
-49.16034,-9.183042,visitor
32.045776,24.711102,sweat
-47.80239,-5.5867033,collect
51.655037,-27.470133,dinah
-33.21565,-9.962085,mixture
22.411747,36.218327,shadowy
39.46186,-10.212034,portions
58.834187,-24.646427,machir
42.76765,-7.0344048,dispersed
-28.929224,-31.418339,troublesome
32.7763,1.6284407,gall
-15.325119,8.898155,encountered
-7.6459174,-15.483899,destined
15.873775,-31.6282,froward
21.262743,-42.70708,whoredom
18.973757,-11.171082,groan
23.06586,-11.026293,derision
39.72145,17.049685,myrrh
40.33359,5.153152,habitations
-27.847345,34.10937,elsa
-46.592613,-24.669258,mortification
3.7237272,0.9106248,schools
-49.28171,-28.922123,sensibility
-20.700235,30.622965,broth
20.148735,51.867573,whiskers
50.28996,-21.375113,cain
-26.970022,19.820158,blacksmith
-39.982937,-29.912956,censure
6.0313053,-40.37809,hasten
-46.96824,18.2755,avast
-5.4222465,-57.788193,lesse
-20.45162,19.998579,attendant
-16.184309,40.933037,clumsy
11.462857,48.16034,projecting
-35.23718,-20.905397,requires
-15.5263,-30.697563,talks
4.4248877,19.750769,amidst
-18.261312,-10.251926,legal
15.675495,-35.742615,uprightness
-40.19073,33.673973,thoughtfully
-0.9365255,-56.27486,ouer
-36.887592,9.706305,wentworth
-21.228811,0.086954206,evinced
-19.51668,11.24111,nantucketer
4.158805,-16.62739,hateful
-38.023514,-28.347883,partiality
-5.351332,-55.712475,giuen
11.855412,-40.634186,intreat
7.7206483,48.468395,decks
33.13033,-23.593725,reported
-12.488698,-15.0913315,sweetest
-0.6719229,-55.733593,ore
-12.668381,9.389084,invested
4.3959875,25.147446,sets
29.262592,31.945925,lakes
-22.4025,48.209072,radney
-1.4831879,-57.086952,crowne
-42.602505,-2.6917083,threatened
17.582504,6.6622405,breathed
-3.2276297,-58.346066,vnto
-25.129078,29.63941,rescue
-25.608133,-41.22948,advised
-23.013672,25.253288,soup
-39.807537,9.312878,caroline
-4.3250437,-55.207546,houre
16.414845,16.8118,obscure
-18.326181,17.38748,horseback
-44.610954,-15.976585,entreaties
1.5733819,-32.21327,blameless
-3.31593,11.217064,stoop
-3.8243647,-53.621723,madnesse
-21.77865,31.771381,coffee
17.951996,47.038986,polished
-26.245281,-23.044731,depends
6.254343,16.88218,odor
-39.069386,-32.54643,restraint
-17.744783,-24.707857,enlightened
-44.80372,15.615334,pie
55.726772,-8.936092,ashdod
47.134308,-12.737132,shushan
19.681667,-33.50493,sheweth
13.694388,32.000446,sleepers
14.237267,-36.980896,reprove
-33.617493,-41.882477,attained
-19.548868,32.229427,tobacco
-49.353474,-3.2210553,spending
10.394949,18.357878,rapt
-19.98545,5.8105884,articles
1.0772171,44.807926,tumbling
20.300348,31.302526,cloudy
-9.801203,51.72299,deliberately
22.546968,38.654137,blazing
-33.609013,27.252003,philosopher
27.035389,-35.601284,redeemer
0.22000052,14.768583,dirt
13.414927,-37.858894,magnify
-4.5846996,28.160591,reflected
57.430313,-8.490993,bethshemesh
-20.799019,-4.2950196,uncommonly
9.190335,5.0474825,drift
2.7728794,51.179405,squall
-31.756306,17.848116,helping
-23.627565,-21.92275,suspicious
-24.422249,-10.852882,term
32.810467,16.013803,pomp
52.6496,-13.3088,sisera
2.0455003,10.249216,assault
-47.61263,18.74849,caw
37.236073,27.15008,tails
4.3426723,51.971355,tow
12.189403,-19.852829,manifold
7.263518,15.141089,apparition
11.85086,25.143229,shops
-47.645004,21.411201,jackal
56.476185,-8.296665,gaza
-27.265139,29.318182,dreaming
60.901497,-26.73407,eliab
18.01356,24.170267,surrounding
-37.37119,-13.650218,fortunately
1.6347921,9.420297,retreat
6.4376917,46.003994,sheet
31.232868,-35.718292,116
-1.2405692,-3.272416,fairest
-3.9950807,-54.44287,neere
10.146206,-4.859238,curses
53.004566,19.226498,charger
-42.645824,15.062358,gets
31.805656,29.014732,limitless
30.107147,-30.92731,147
-21.664827,27.575802,baked
7.2148867,-3.2821639,deaths
-31.468914,0.98160136,spirited
15.486393,32.40919,shuddering
36.31198,-34.33365,83
30.182072,-34.884987,88
-10.829345,53.345837,forwards
-4.9382586,25.452854,mob
-30.922903,27.327951,scotch
9.302198,-33.429966,visitation
-1.8898594,-55.897137,seeme
25.08484,30.760786,tides
-26.818756,-12.267355,idleness
8.29065,48.580208,uplifted
-49.063602,2.3611212,permission
19.58448,-20.17391,destroying
-0.5183756,-60.46676,yong
-51.147736,-7.051515,vicarage
-2.3924046,-6.02818,sickly
-26.722721,-22.07343,privilege
25.98923,-25.0042,persecuted
-8.356895,11.062543,vigorous
22.231453,-7.113009,uncovered
13.56019,33.72631,revolving
9.017329,40.887,plough
39.924957,31.667229,woof
21.992743,-28.75225,avenged
-31.894156,28.98604,sly
4.6205287,9.3708105,machinery
14.473341,-33.137386,unrighteousness
25.528856,14.976355,fleece
-5.8288856,-5.223404,ideal
-38.751175,-6.264516,remembering
-45.756645,-5.4603477,lasted
44.001286,-24.091566,centurion
44.383724,-27.701632,esaias
-27.023993,-6.9955826,purchased
-23.122526,12.073569,iv
-5.494072,-14.2335005,forbidden
-37.624916,0.9516511,animation
-51.769466,-21.765154,gratified
3.1173203,58.836666,sheath
29.440546,-43.613796,mightest
-2.858432,43.756386,drag
-11.6130295,17.81627,county
-3.0936303,32.883575,railway
-25.919037,30.974892,lunatic
1.6676723,-22.384792,reconciliation
24.98778,19.842337,yon
3.9621105,45.965355,dived
36.441216,17.417551,pastures
-38.223816,-5.155703,recalled
40.188255,18.346348,flax
49.394833,-24.947306,achish
-38.4087,-30.66669,scruples
-49.927956,27.178505,brian
10.231114,-20.530052,blest
-2.1077254,-22.499722,revived
-44.567673,-19.171118,owed
-38.012417,1.6554667,exclamation
-34.289795,-32.27079,convenience
1.0761224,-0.9576546,deserts
-18.889984,43.786983,involuntarily
45.841003,15.317257,hewn
-33.169415,-1.5733188,placing
-41.6859,11.619859,montem
41.827244,-1.7357285,builders
61.75691,-26.751747,elkanah
12.511348,11.147201,orbs
-34.85326,-8.429754,disdain
27.959463,14.525502,stamped
3.2709365,-52.595806,sway
-9.603586,8.612394,combined
1.9409289,-48.642273,pleas
17.625679,-20.926493,subdue
37.4323,-21.300446,lazarus
19.325047,-32.90601,openeth
-20.626604,-36.20885,impertinent
-36.20108,31.76824,renard
-12.004146,-6.2696676,intellect
-14.00315,16.79236,quest
-16.439701,-3.951785,poetry
14.136488,17.065218,din
11.096475,41.51944,bubbles
6.110025,43.11814,gravel
-23.510368,-36.805325,flatter
-6.757599,23.802137,summons
-10.143991,-47.45547,wits
-38.779858,55.759315,cas
17.929344,40.48651,flashing
21.757257,19.20249,corpses
22.217985,40.912617,slope
29.169016,17.365442,mire
-43.22225,-28.375454,forbearance
-25.368813,-18.723577,exceed
-45.828175,16.689568,ma
35.930435,0.6830981,manna
6.4537287,2.3880427,eidolons
31.26232,-7.9537024,husbandmen
44.13526,-21.740856,joppa
4.5422125,53.1445,heaving
5.818401,0.98220706,races
-20.462452,16.314087,italy
62.584396,-26.416647,joel
-32.661163,-17.95747,mental
21.537668,8.266006,pierced
18.836184,15.111311,hissing
58.011494,-26.724855,ithamar
40.233852,-31.313997,furthermore
-41.354313,-19.365162,reception
-19.582159,-33.59736,charade
-22.219454,3.2777708,stirring
51.58384,-26.83504,naomi
-23.193783,-18.89265,inevitably
-17.292755,40.674118,regarding
-18.10253,24.201704,dozen
8.276379,27.919235,tremendous
17.424637,-5.850644,maids
62.58548,-25.33898,obadiah
-30.30781,5.4979234,november
-1.5734732,-0.46829614,guild
-2.0540466,51.916607,shelf
54.95757,-9.195386,zidon
-28.355389,-22.941292,extravagant
59.53841,-24.930435,kish
-30.705976,13.201935,spell
-3.582535,16.829071,clearer
17.39115,23.523243,populous
14.967857,41.91947,heaved
30.42631,-37.859398,supplications
-5.4699197,9.538275,striving
49.701523,-13.791526,overtook
-26.529171,-5.97806,superstitious
-4.447965,-30.741709,pitied
20.820396,10.761475,rooted
26.816122,25.316578,smells
-4.5869865,43.971687,knot
20.212372,45.873207,imperial
-41.167217,-22.929916,maintained
2.446738,-61.507545,cawdor
1.5116607,-56.213833,treason
10.9473915,8.977275,regions
38.791153,-34.936035,67
19.920458,39.582447,rosy
-15.02699,37.811123,glanced
-20.825275,-38.705723,amiss
-12.787451,-8.766986,lesser
4.296751,-9.9640045,deity
9.84378,-47.629112,speeches
33.06697,-35.26523,86
58.142212,-26.727268,nadab
33.359177,-9.145374,entereth
-12.95678,-40.028748,interrupt
12.020321,15.571063,piercing
36.561066,-32.870003,belongeth
-4.2904696,30.489431,stillness
37.436867,-34.60609,81
-30.383678,-24.253843,fashionable
-43.29706,-7.940507,consented
20.562588,37.200153,forenoon
28.630362,28.313593,hay
-3.1319718,2.9315684,whispers
24.640154,-25.891247,reproached
36.066994,8.808263,locusts
-48.723125,26.385365,downstairs
-31.331573,34.473244,editor
-26.189535,23.598375,tempting
45.532276,-5.805083,journeys
-17.549185,25.618893,bunch
49.79568,-23.992785,communed
8.1532755,50.423252,tub
-28.228954,-9.911005,ruined
-2.8071897,49.013454,stooping
-32.521713,12.635999,raspberries
-33.172913,0.91760266,critical
-47.727238,15.825457,dat
59.0369,-21.399496,haran
-6.877459,28.89581,spectacle
-43.612774,-25.050816,avoided
2.292007,18.929688,meets
-3.3038979,-54.35923,dayes
1.5750333,45.857334,whistling
-36.029217,33.53522,mildly
42.670883,24.12189,toes
13.508218,5.1290135,ornament
38.376637,-21.601309,syrian
33.82797,-1.1172829,heifer
34.763218,1.5055982,oven
23.408764,24.36099,brick
6.6386805,45.91961,hearth
-25.105993,-15.895627,article
-28.272861,33.39256,terribly
-29.717741,-30.256243,personally
49.749104,-15.575765,gat
13.757584,58.117203,tip
2.83264,17.7931,descent
-32.555725,-0.7672834,series
-26.147692,20.456852,doubloon
3.93095,-19.81869,humility
-16.300333,3.3777847,significant
25.229368,-28.274017,blasphemed
-15.613058,32.50899,elderly
-5.439912,-22.926502,questioned
-2.002887,-58.13135,walke
7.6171117,-28.091072,abundant
-37.7798,-30.930494,endeavouring
13.557213,27.887533,neighbouring
-7.346908,-23.272228,terrified
-34.973217,-28.197693,professed
9.323281,7.108406,unspeakable
7.2940207,0.6718855,labor
4.8492537,18.03626,blooming
-12.341794,-15.735101,wholesome
-30.191628,15.580701,fits
-39.258476,8.528722,spencer
-43.04889,-17.771484,exertions
-45.903164,-10.6274605,hawkins
53.73706,15.371937,deals
-26.488518,-36.14427,liking
-1.1100825,-57.80767,generall
-4.782692,-59.0702,vertue
18.628033,17.202497,bottomless
51.187214,-19.58971,leper
-30.598295,4.89057,february
26.304451,33.421017,flapping
-1.7709339,-57.879814,helpe
-35.351486,-18.670042,relative
9.546738,15.729381,ray
-40.245125,-1.2542429,announcing
-41.397446,-17.267992,proofs
47.605072,25.109772,brim
-18.663208,13.488457,customary
8.954833,22.027115,echoes
19.111748,-1.9950182,saluted
-1.85031,-4.3091598,youthful
54.23967,-1.0698662,highway
15.634896,25.407158,washington
-25.606699,-39.623398,mentioning
16.609863,-33.1588,hypocrite
16.020208,46.536316,squares
-4.7893767,50.76475,tomahawk
25.755974,40.698208,radiant
32.63774,3.0687356,clothe
-9.731338,24.795532,bowing
-27.100336,-0.58561546,obviously
-31.570578,26.054699,quaker
-22.158436,-21.898808,bargain
-8.633473,-30.995405,promote
-38.797447,55.787807,doct
18.598099,53.372993,collar
17.529142,44.722984,arched
-16.508419,-10.278727,latest
